user_id,age,gender,occupation,device_type,daily_phone_hours,social_media_hours,work_productivity_score,sleep_hours,stress_level,app_usage_count,caffeine_intake_cups,weekend_screen_time_hours
U37673,39,Female,Business Owner,iOS,7,2,3,5,1,14,1,9
U37674,45,Female,Freelancer,iOS,7,3,10,8,3,21,5,8
U37675,18,Other,Business Owner,iOS,4,2,7,4,5,17,3,4
U37676,49,Female,Professional,iOS,2,2,8,6,7,42,3,6
U37677,49,Female,Freelancer,iOS,4,1,1,8,2,31,3,6
U37678,49,Other,Freelancer,iOS,5,7,7,7,7,16,4,8
U37679,52,Female,Professional,Android,2,2,6,5,8,37,2,13
U37680,56,Other,Business Owner,Android,4,4,3,5,7,21,1,3
U37681,37,Other,Freelancer,Android,2,3,7,7,4,24,2,12
U37682,31,Male,Professional,Android,6,2,5,6,9,32,2,13
U37683,32,Female,Business Owner,iOS,5,2,4,7,5,39,1,8
U37684,59,Other,Business Owner,iOS,9,2,10,4,5,47,4,8
U37685,26,Female,Freelancer,Android,10,4,2,7,7,25,6,12
U37686,49,Female,Business Owner,Android,6,7,5,5,4,23,2,7
U37687,44,Female,Professional,iOS,5,1,4,6,8,14,1,6
U37688,30,Female,Professional,Android,4,4,1,6,1,14,1,13
U37689,54,Male,Business Owner,Android,6,6,1,5,8,27,0,4
U37690,56,Female,Freelancer,iOS,6,2,4,6,4,5,2,5
U37691,21,Female,Professional,Android,9,2,4,7,2,57,5,3
U37692,34,Female,Freelancer,iOS,4,1,2,4,1,9,3,3
U37693,44,Other,Professional,iOS,9,4,3,6,5,19,1,12
U37694,20,Other,Freelancer,Android,6,8,9,4,8,20,6,13
U37695,19,Male,Business Owner,iOS,10,7,4,4,2,31,3,8
U37696,51,Male,Student,iOS,12,1,7,7,8,59,1,5
U37697,29,Male,Professional,Android,6,5,4,4,2,29,6,11
U37698,33,Male,Business Owner,Android,11,3,1,6,6,48,0,12
U37699,43,Male,Student,Android,2,2,7,5,6,39,0,2
U37700,54,Female,Freelancer,Android,6,5,1,7,3,43,1,10
U37701,42,Other,Student,Android,6,6,2,4,4,6,3,10
U37702,60,Female,Student,Android,3,3,4,7,3,32,4,5
U37703,27,Other,Professional,Android,2,3,6,6,1,43,2,3
U37704,45,Male,Freelancer,Android,10,5,6,7,2,31,5,3
U37705,54,Female,Business Owner,Android,6,5,6,5,2,17,6,9
U37706,19,Male,Professional,iOS,2,3,7,6,3,17,1,7
U37707,29,Other,Freelancer,Android,1,1,5,6,4,6,5,4
U37708,29,Other,Professional,iOS,6,4,9,5,2,54,6,10
U37709,27,Other,Student,Android,3,3,6,7,9,5,3,6
U37710,21,Other,Freelancer,Android,7,4,2,6,7,27,1,9
U37711,54,Male,Business Owner,Android,8,7,2,6,7,27,4,14
U37712,46,Male,Student,iOS,7,2,7,8,2,49,0,14
U37713,41,Female,Freelancer,iOS,6,5,2,7,9,47,1,11
U37714,39,Male,Professional,Android,4,2,7,4,6,20,2,10
U37715,19,Other,Freelancer,Android,11,2,2,4,3,13,1,5
U37716,43,Female,Professional,iOS,5,4,6,9,7,21,4,14
U37717,24,Male,Student,iOS,12,1,1,8,1,43,6,4
U37718,47,Male,Business Owner,iOS,5,8,4,4,10,16,4,12
U37719,56,Female,Student,Android,5,3,3,7,6,30,1,6
U37720,20,Female,Student,Android,3,4,2,7,5,28,3,3
U37721,45,Other,Student,iOS,11,6,4,8,8,21,4,14
U37722,59,Female,Professional,iOS,11,7,5,9,5,46,2,8
U37723,47,Male,Professional,Android,4,4,10,5,7,57,5,5
U37724,19,Female,Student,iOS,10,6,5,5,7,18,6,11
U37725,22,Male,Freelancer,iOS,3,8,6,7,3,52,0,12
U37726,39,Male,Student,Android,8,6,2,5,7,38,5,12
U37727,24,Other,Student,iOS,7,4,10,5,7,16,1,7
U37728,29,Female,Business Owner,iOS,8,3,9,7,3,8,1,9
U37729,20,Other,Business Owner,Android,3,4,9,6,7,25,0,13
U37730,21,Male,Freelancer,iOS,9,2,1,7,1,39,5,4
U37731,31,Female,Freelancer,iOS,9,5,9,4,8,42,2,3
U37732,55,Female,Student,Android,4,7,4,8,5,28,6,5
U37733,31,Male,Student,iOS,3,2,4,7,9,6,6,9
U37734,34,Female,Business Owner,Android,3,6,5,4,5,25,4,4
U37735,37,Female,Student,Android,1,4,6,5,1,14,1,5
U37736,57,Female,Business Owner,iOS,6,5,8,5,5,7,2,10
U37737,20,Other,Professional,Android,3,8,2,4,10,32,3,13
U37738,47,Other,Student,iOS,11,3,6,5,2,16,6,8
U37739,45,Male,Professional,iOS,6,7,6,7,4,36,3,12
U37740,56,Male,Professional,Android,8,8,6,5,2,17,3,14
U37741,48,Male,Business Owner,iOS,8,2,3,7,10,22,4,13
U37742,28,Male,Freelancer,iOS,2,6,8,6,10,49,2,5
U37743,25,Other,Business Owner,iOS,3,1,3,6,4,26,0,6
U37744,42,Other,Student,Android,4,4,8,4,2,54,1,2
U37745,29,Male,Professional,iOS,2,3,2,8,2,55,1,10
U37746,22,Male,Freelancer,iOS,8,7,5,8,7,10,6,5
U37747,53,Male,Freelancer,Android,8,5,4,6,8,46,4,6
U37748,59,Female,Student,iOS,9,7,7,5,4,27,3,14
U37749,30,Male,Professional,iOS,5,8,9,7,4,47,0,10
U37750,33,Male,Freelancer,Android,8,7,9,8,3,17,4,6
U37751,32,Male,Professional,Android,6,8,9,6,1,42,1,11
U37752,55,Female,Student,Android,3,5,9,6,4,21,4,7
U37753,58,Female,Business Owner,Android,11,2,2,4,7,34,4,5
U37754,22,Other,Student,Android,10,4,7,9,2,12,6,9
U37755,56,Male,Professional,Android,12,2,2,6,7,23,2,7
U37756,28,Other,Business Owner,iOS,12,5,3,4,5,48,2,6
U37757,54,Male,Freelancer,Android,10,2,1,8,8,12,4,8
U37758,42,Other,Professional,Android,6,1,7,5,1,6,3,8
U37759,59,Male,Professional,Android,7,1,5,5,10,40,0,10
U37760,57,Male,Freelancer,iOS,5,7,8,4,2,35,2,13
U37761,27,Male,Business Owner,Android,6,8,10,7,1,13,1,11
U37762,25,Female,Student,Android,1,6,9,5,7,45,5,9
U37763,18,Male,Freelancer,Android,6,5,6,6,2,35,0,9
U37764,39,Male,Student,iOS,2,4,2,6,2,23,1,5
U37765,32,Male,Student,iOS,10,4,9,9,3,38,4,7
U37766,19,Other,Freelancer,Android,10,4,5,7,10,47,4,9
U37767,48,Other,Business Owner,Android,6,6,9,4,10,57,4,11
U37768,23,Female,Professional,Android,4,2,2,4,8,44,4,13
U37769,28,Male,Professional,iOS,5,1,3,5,5,15,2,9
U37770,29,Other,Student,iOS,6,3,9,6,4,23,5,6
U37771,44,Other,Professional,Android,8,6,5,8,1,56,3,12
U37772,20,Female,Business Owner,iOS,3,7,4,5,7,32,3,13
U37773,21,Female,Professional,Android,3,6,10,8,10,48,5,12
U37774,53,Female,Student,iOS,5,7,4,6,4,6,1,11
U37775,26,Male,Business Owner,Android,12,4,7,9,5,41,1,4
U37776,27,Female,Student,Android,10,4,8,6,10,37,2,2
U37777,50,Male,Freelancer,iOS,6,3,1,6,2,50,3,3
U37778,32,Female,Student,Android,4,7,1,5,5,40,6,4
U37779,59,Male,Student,Android,5,2,1,5,6,28,6,8
U37780,47,Other,Student,iOS,3,6,5,7,8,43,0,9
U37781,46,Male,Business Owner,Android,4,3,1,6,10,38,2,9
U37782,35,Male,Freelancer,Android,5,6,10,5,6,13,2,2
U37783,29,Female,Student,iOS,10,6,6,9,9,15,2,10
U37784,47,Male,Freelancer,Android,2,6,3,7,7,41,4,4
U37785,21,Male,Student,Android,3,2,5,7,9,59,0,6
U37786,38,Other,Professional,iOS,11,7,5,9,8,51,0,13
U37787,36,Other,Professional,iOS,8,1,10,8,6,51,5,12
U37788,57,Female,Professional,iOS,8,4,9,5,2,21,2,7
U37789,53,Female,Student,iOS,7,2,5,8,10,5,5,5
U37790,38,Female,Professional,Android,8,3,10,8,10,17,0,8
U37791,49,Other,Professional,Android,6,1,6,4,10,12,3,4
U37792,52,Other,Business Owner,iOS,7,4,7,4,5,58,1,3
U37793,52,Male,Business Owner,Android,10,5,6,5,3,58,6,6
U37794,46,Female,Professional,Android,6,7,10,8,4,43,3,6
U37795,28,Female,Student,Android,5,5,5,7,8,9,1,5
U37796,53,Female,Student,Android,8,7,5,8,2,41,2,8
U37797,27,Other,Freelancer,iOS,2,4,4,5,8,22,3,12
U37798,21,Female,Professional,iOS,11,7,4,6,6,53,3,9
U37799,43,Female,Student,iOS,6,2,6,6,2,53,3,2
U37800,30,Other,Student,Android,1,6,10,5,5,6,1,9
U37801,27,Female,Business Owner,iOS,2,1,9,9,2,17,2,4
U37802,28,Male,Business Owner,iOS,2,6,10,4,10,51,6,12
U37803,60,Other,Professional,Android,5,6,2,5,3,35,1,3
U37804,51,Other,Freelancer,iOS,2,6,3,9,8,15,3,7
U37805,19,Other,Freelancer,iOS,9,7,1,5,7,28,4,5
U37806,23,Male,Freelancer,Android,6,3,9,4,1,7,1,13
U37807,28,Other,Freelancer,iOS,10,7,3,5,2,32,5,11
U37808,44,Other,Student,iOS,9,6,4,9,1,34,5,14
U37809,54,Female,Student,Android,8,0,7,5,2,31,0,5
U37810,53,Female,Business Owner,Android,8,4,9,6,1,20,1,12
U37811,21,Male,Student,Android,5,4,1,6,1,46,6,2
U37812,36,Female,Freelancer,Android,5,6,1,5,3,5,0,9
U37813,34,Female,Professional,Android,11,7,6,6,7,46,4,5
U37814,44,Male,Freelancer,iOS,5,3,2,8,3,20,2,7
U37815,44,Male,Student,iOS,12,5,5,7,10,19,5,13
U37816,41,Female,Student,iOS,3,6,1,8,2,40,1,13
U37817,50,Female,Freelancer,Android,4,2,8,7,2,27,1,7
U37818,55,Female,Student,Android,2,6,8,5,9,23,5,11
U37819,38,Female,Freelancer,iOS,6,1,1,6,7,19,6,5
U37820,26,Male,Business Owner,iOS,11,8,4,6,7,58,0,7
U37821,35,Female,Freelancer,iOS,7,7,3,5,8,15,5,2
U37822,49,Male,Freelancer,Android,2,0,2,8,10,5,3,7
U37823,44,Female,Student,Android,10,8,8,5,8,54,3,5
U37824,18,Male,Student,Android,6,2,10,8,6,16,4,14
U37825,54,Other,Business Owner,iOS,7,5,6,6,7,51,5,8
U37826,44,Male,Freelancer,Android,8,4,6,6,7,44,4,3
U37827,19,Female,Student,Android,10,6,3,8,9,54,3,8
U37828,59,Male,Professional,iOS,2,1,4,8,5,35,0,12
U37829,45,Female,Student,Android,5,3,10,6,7,15,5,7
U37830,34,Male,Business Owner,Android,9,8,4,5,5,34,1,11
U37831,46,Male,Business Owner,Android,4,3,4,7,2,25,5,5
U37832,27,Other,Student,Android,4,8,3,8,5,45,4,9
U37833,58,Female,Business Owner,Android,6,6,7,5,1,24,2,12
U37834,34,Female,Freelancer,iOS,8,7,2,7,7,10,5,11
U37835,39,Other,Professional,Android,5,5,3,8,1,23,4,9
U37836,29,Female,Business Owner,Android,4,4,2,8,8,36,0,6
U37837,41,Male,Business Owner,Android,2,6,5,6,3,6,1,10
U37838,47,Male,Business Owner,Android,8,4,1,6,2,36,2,12
U37839,31,Male,Professional,iOS,1,1,1,7,10,59,3,9
U37840,46,Other,Student,iOS,4,4,2,5,5,44,0,7
U37841,53,Other,Student,Android,9,3,9,8,10,51,4,11
U37842,47,Female,Student,iOS,4,2,9,5,4,7,3,6
U37843,34,Female,Student,iOS,8,4,1,8,2,29,6,8
U37844,48,Female,Professional,Android,6,7,5,9,6,36,6,2
U37845,49,Male,Business Owner,Android,8,7,4,6,6,20,5,12
U37846,53,Female,Business Owner,iOS,5,5,1,5,9,46,4,4
U37847,52,Other,Student,Android,2,7,8,4,9,42,6,3
U37848,34,Other,Professional,iOS,10,6,10,5,6,58,1,5
U37849,18,Male,Business Owner,iOS,11,4,2,5,6,24,1,8
U37850,46,Female,Freelancer,Android,11,8,9,6,6,39,6,3
U37851,18,Other,Business Owner,Android,6,6,7,8,2,48,5,8
U37852,56,Female,Freelancer,Android,9,6,4,4,2,25,6,2
U37853,35,Female,Freelancer,Android,2,5,4,9,6,37,2,13
U37854,44,Male,Student,iOS,11,3,10,5,10,57,1,4
U37855,38,Other,Business Owner,Android,7,6,2,9,5,56,3,2
U37856,48,Male,Business Owner,iOS,4,4,3,9,6,57,2,12
U37857,47,Other,Professional,iOS,2,4,9,9,7,22,4,5
U37858,47,Other,Business Owner,Android,2,6,8,8,9,34,0,10
U37859,21,Male,Freelancer,iOS,8,4,8,8,6,28,1,2
U37860,45,Male,Business Owner,Android,6,4,5,4,9,35,3,14
U37861,23,Male,Student,iOS,8,4,10,8,3,18,6,3
U37862,27,Female,Professional,iOS,7,3,7,8,10,13,3,13
U37863,57,Female,Freelancer,iOS,8,6,5,7,9,10,0,8
U37864,50,Other,Freelancer,iOS,11,2,1,4,9,34,1,12
U37865,50,Male,Business Owner,iOS,10,2,2,9,5,56,6,8
U37866,56,Other,Professional,iOS,10,5,7,8,2,12,2,9
U37867,47,Male,Business Owner,iOS,9,4,4,8,9,38,2,12
U37868,27,Female,Business Owner,Android,3,5,4,6,1,57,3,7
U37869,52,Male,Business Owner,iOS,9,7,6,4,2,49,5,4
U37870,37,Female,Business Owner,iOS,5,2,3,9,3,45,4,7
U37871,27,Male,Professional,Android,9,8,4,4,2,5,3,8
U37872,43,Male,Student,iOS,1,6,10,5,6,9,6,10
U37873,51,Male,Student,iOS,6,4,7,4,6,45,0,13
U37874,21,Female,Professional,Android,6,2,4,5,8,37,4,13
U37875,56,Female,Student,iOS,10,6,2,5,1,32,1,10
U37876,26,Male,Freelancer,Android,5,5,1,5,5,33,5,5
U37877,50,Male,Freelancer,Android,4,8,4,8,7,19,0,6
U37878,27,Other,Business Owner,Android,3,8,6,5,9,56,4,12
U37879,43,Male,Business Owner,Android,7,7,6,5,6,16,2,3
U37880,22,Other,Freelancer,Android,9,1,4,6,6,9,6,11
U37881,59,Female,Professional,iOS,3,2,6,8,1,33,3,10
U37882,42,Male,Student,Android,7,5,8,4,8,25,1,9
U37883,34,Female,Freelancer,iOS,8,6,6,4,7,25,2,9
U37884,25,Male,Business Owner,iOS,6,6,1,4,4,22,5,9
U37885,46,Female,Freelancer,Android,10,7,4,9,4,16,4,9
U37886,19,Male,Business Owner,Android,2,4,4,8,3,34,1,4
U37887,18,Female,Student,iOS,11,4,5,7,4,24,0,8
U37888,39,Female,Professional,iOS,7,2,10,4,7,46,6,13
U37889,30,Other,Professional,iOS,7,8,6,6,10,45,0,13
U37890,49,Male,Freelancer,Android,3,3,10,6,4,30,5,2
U37891,22,Male,Professional,iOS,7,2,4,8,8,32,5,4
U37892,59,Male,Business Owner,Android,9,7,4,6,1,24,2,13
U37893,51,Female,Freelancer,Android,3,8,10,7,8,23,5,3
U37894,45,Other,Freelancer,Android,2,4,5,7,8,58,4,4
U37895,20,Other,Business Owner,Android,7,8,4,4,1,34,2,11
U37896,39,Female,Business Owner,Android,6,5,8,5,8,47,1,11
U37897,42,Female,Business Owner,Android,12,5,1,9,4,24,5,2
U37898,43,Male,Freelancer,iOS,3,8,1,6,3,45,0,9
U37899,52,Female,Business Owner,Android,9,1,8,7,5,54,6,7
U37900,50,Other,Business Owner,Android,11,4,7,8,9,20,1,12
U37901,18,Other,Professional,Android,12,4,4,5,1,24,6,7
U37902,30,Male,Business Owner,iOS,7,1,7,8,9,55,1,7
U37903,22,Female,Professional,iOS,8,7,1,5,3,54,1,4
U37904,59,Female,Business Owner,Android,12,3,9,7,6,29,1,14
U37905,43,Other,Freelancer,Android,11,4,2,7,4,39,0,6
U37906,42,Female,Student,iOS,1,2,7,6,9,24,0,10
U37907,37,Male,Freelancer,Android,2,5,2,9,8,33,4,9
U37908,48,Male,Student,iOS,6,2,10,5,3,6,4,4
U37909,54,Female,Professional,iOS,12,2,1,8,1,44,6,12
U37910,41,Female,Freelancer,iOS,1,5,3,6,2,33,2,8
U37911,58,Other,Business Owner,iOS,10,5,9,4,5,35,3,7
U37912,22,Male,Business Owner,Android,10,6,6,6,8,51,4,7
U37913,27,Other,Business Owner,Android,3,7,7,5,10,29,4,12
U37914,47,Male,Freelancer,iOS,4,4,7,4,5,32,5,5
U37915,55,Other,Professional,Android,5,7,8,8,6,27,0,4
U37916,51,Other,Freelancer,iOS,2,3,4,9,8,59,6,10
U37917,30,Female,Professional,iOS,5,2,1,8,4,54,0,10
U37918,25,Other,Student,iOS,7,2,1,5,5,18,4,6
U37919,29,Male,Professional,Android,8,5,5,7,10,26,5,12
U37920,34,Female,Freelancer,iOS,5,4,7,7,1,10,4,6
U37921,26,Female,Freelancer,Android,6,4,7,5,5,34,6,5
U37922,53,Other,Student,iOS,2,3,9,6,8,7,0,6
U37923,41,Other,Freelancer,iOS,7,3,4,5,1,21,4,10
U37924,33,Other,Professional,iOS,9,7,1,9,1,22,0,5
U37925,41,Male,Business Owner,Android,2,2,10,5,1,35,1,7
U37926,35,Other,Freelancer,iOS,8,1,8,8,6,14,1,14
U37927,23,Other,Professional,iOS,1,3,3,5,7,51,0,10
U37928,43,Female,Student,iOS,8,3,4,8,6,56,6,4
U37929,19,Male,Business Owner,Android,8,7,5,5,8,43,1,8
U37930,23,Female,Business Owner,Android,4,2,10,5,10,43,1,8
U37931,54,Other,Student,iOS,8,2,1,8,2,17,5,10
U37932,56,Male,Freelancer,iOS,4,6,9,8,8,12,2,14
U37933,23,Male,Business Owner,iOS,7,6,10,4,3,27,5,6
U37934,57,Other,Professional,iOS,2,7,5,4,1,38,3,12
U37935,53,Female,Business Owner,iOS,10,6,7,6,2,21,3,13
U37936,34,Other,Professional,iOS,11,5,10,9,8,53,0,10
U37937,53,Other,Business Owner,Android,10,1,5,8,2,44,0,4
U37938,19,Other,Business Owner,iOS,4,4,9,5,1,6,0,9
U37939,51,Male,Freelancer,iOS,7,6,10,5,4,32,0,11
U37940,46,Female,Freelancer,iOS,2,6,5,4,2,11,6,12
U37941,18,Other,Freelancer,Android,6,6,8,5,2,10,0,4
U37942,25,Male,Professional,iOS,5,6,9,6,6,59,1,3
U37943,48,Male,Business Owner,Android,3,1,3,5,2,23,3,6
U37944,18,Female,Professional,iOS,4,4,1,8,3,24,3,10
U37945,50,Female,Student,iOS,8,7,8,7,8,55,1,8
U37946,43,Female,Professional,iOS,11,4,7,5,8,35,5,5
U37947,49,Female,Freelancer,iOS,6,8,8,9,1,41,6,3
U37948,24,Female,Professional,iOS,6,6,6,5,3,49,3,5
U37949,41,Male,Freelancer,Android,5,6,7,6,10,43,2,9
U37950,28,Other,Student,Android,8,1,2,6,3,26,0,8
U37951,20,Female,Freelancer,iOS,6,1,9,7,6,28,3,3
U37952,48,Other,Freelancer,iOS,10,7,5,6,6,9,1,10
U37953,47,Female,Professional,Android,5,6,5,7,3,8,1,6
U37954,59,Other,Business Owner,iOS,11,4,4,6,3,21,4,3
U37955,24,Male,Student,Android,9,5,10,4,8,45,3,8
U37956,21,Other,Student,Android,5,6,10,7,3,56,5,13
U37957,48,Other,Freelancer,Android,5,1,3,7,7,24,2,6
U37958,36,Other,Professional,Android,10,6,2,5,5,45,6,4
U37959,21,Male,Professional,Android,11,3,7,9,1,13,3,4
U37960,36,Female,Business Owner,iOS,4,4,10,8,2,59,3,12
U37961,32,Female,Professional,Android,5,2,9,7,2,6,0,13
U37962,32,Male,Freelancer,iOS,4,6,2,7,1,6,2,9
U37963,45,Male,Freelancer,iOS,2,2,2,7,5,7,6,10
U37964,53,Female,Professional,Android,6,1,7,5,3,45,0,2
U37965,55,Male,Student,iOS,2,7,6,6,2,7,3,13
U37966,41,Female,Business Owner,Android,8,2,3,5,10,26,2,7
U37967,46,Male,Student,iOS,11,4,5,9,4,56,0,12
U37968,56,Other,Business Owner,Android,7,1,3,9,3,21,0,8
U37969,42,Other,Business Owner,Android,11,2,9,9,5,46,5,7
U37970,46,Male,Professional,iOS,2,7,5,6,7,54,2,12
U37971,27,Other,Freelancer,iOS,8,1,3,5,5,41,6,4
U37972,59,Female,Professional,iOS,8,5,4,5,3,48,1,11
U37973,36,Male,Business Owner,iOS,2,3,4,6,3,58,4,6
U37974,44,Female,Professional,Android,2,6,8,7,6,60,4,12
U37975,23,Other,Freelancer,iOS,5,6,1,7,2,54,0,11
U37976,60,Male,Student,Android,1,4,4,7,8,12,5,8
U37977,21,Male,Student,Android,12,7,4,7,1,29,0,3
U37978,38,Male,Freelancer,iOS,7,6,2,4,3,34,0,4
U37979,22,Male,Freelancer,iOS,8,6,5,8,5,27,0,13
U37980,23,Male,Student,Android,3,7,8,5,7,47,2,5
U37981,20,Female,Freelancer,Android,7,3,3,6,2,34,2,6
U37982,54,Male,Student,iOS,1,6,6,7,7,31,6,13
U37983,18,Female,Student,Android,7,7,10,4,1,53,2,2
U37984,21,Female,Professional,iOS,8,8,10,4,1,21,2,14
U37985,48,Male,Student,iOS,4,4,10,7,3,19,0,3
U37986,21,Other,Professional,iOS,11,3,1,6,2,43,0,10
U37987,24,Male,Student,Android,5,4,3,7,7,47,1,2
U37988,49,Female,Student,iOS,9,5,5,6,3,51,6,5
U37989,53,Other,Professional,Android,2,6,5,5,7,37,6,4
U37990,41,Male,Student,Android,2,0,2,9,1,44,6,13
U37991,19,Male,Freelancer,iOS,9,6,1,8,9,20,1,8
U37992,29,Male,Freelancer,Android,10,5,4,8,1,17,3,11
U37993,18,Other,Business Owner,iOS,11,4,2,7,4,53,2,3
U37994,41,Female,Freelancer,Android,3,3,7,4,6,33,3,4
U37995,21,Female,Freelancer,iOS,8,0,9,4,5,25,2,10
U37996,27,Female,Professional,iOS,10,6,3,8,6,58,0,5
U37997,40,Female,Professional,Android,3,0,2,6,8,43,5,6
U37998,60,Female,Business Owner,Android,12,4,3,6,5,41,3,8
U37999,36,Other,Freelancer,Android,1,1,1,9,5,40,5,11
U38000,54,Male,Business Owner,Android,8,1,6,8,5,38,4,6
U38001,48,Female,Freelancer,iOS,10,4,2,6,5,30,6,6
U38002,28,Female,Business Owner,iOS,7,5,10,6,2,55,2,2
U38003,58,Other,Freelancer,Android,2,4,3,6,8,16,0,8
U38004,32,Female,Business Owner,iOS,5,4,5,4,6,58,3,5
U38005,57,Female,Freelancer,Android,9,4,5,5,7,48,5,4
U38006,29,Male,Business Owner,Android,12,5,5,5,10,36,2,9
U38007,20,Female,Freelancer,iOS,10,2,7,4,3,12,0,12
U38008,23,Male,Freelancer,iOS,10,8,4,7,5,27,2,4
U38009,18,Other,Student,iOS,9,7,3,6,5,9,2,10
U38010,29,Other,Student,Android,4,2,8,6,4,56,6,13
U38011,57,Female,Freelancer,Android,11,6,1,6,9,44,2,9
U38012,48,Other,Professional,Android,8,6,1,9,2,36,5,8
U38013,41,Male,Business Owner,iOS,3,4,10,7,7,9,2,5
U38014,57,Female,Professional,iOS,8,8,1,8,7,58,1,10
U38015,56,Other,Business Owner,Android,10,4,3,6,9,46,0,6
U38016,48,Male,Business Owner,iOS,2,3,1,6,7,45,0,12
U38017,35,Female,Professional,Android,4,1,3,8,6,19,2,6
U38018,59,Female,Business Owner,Android,10,2,4,8,1,6,0,7
U38019,47,Female,Business Owner,Android,5,7,10,7,4,30,5,13
U38020,59,Female,Freelancer,iOS,10,2,4,6,8,26,3,4
U38021,60,Other,Business Owner,iOS,7,3,7,5,7,28,6,8
U38022,39,Male,Professional,Android,10,7,1,6,9,47,1,8
U38023,58,Other,Freelancer,Android,3,2,3,8,10,56,5,13
U38024,32,Female,Professional,iOS,3,7,1,6,1,21,4,11
U38025,56,Other,Business Owner,Android,10,3,10,6,9,42,2,10
U38026,45,Other,Freelancer,Android,5,3,4,6,2,20,1,12
U38027,38,Female,Student,Android,5,7,9,8,5,58,1,14
U38028,56,Other,Business Owner,Android,10,5,9,9,3,21,6,12
U38029,46,Male,Student,Android,9,4,6,8,5,5,1,9
U38030,37,Female,Student,Android,6,6,1,7,8,26,5,12
U38031,34,Other,Professional,iOS,2,6,5,4,3,53,2,13
U38032,28,Other,Business Owner,Android,2,0,5,5,2,30,0,9
U38033,40,Other,Professional,iOS,2,6,9,9,6,39,2,3
U38034,27,Other,Business Owner,iOS,11,1,4,9,3,36,2,13
U38035,42,Male,Freelancer,iOS,3,2,8,7,1,16,3,8
U38036,60,Female,Freelancer,Android,9,6,3,9,5,47,0,8
U38037,57,Male,Professional,Android,11,8,1,8,2,59,4,12
U38038,34,Other,Freelancer,iOS,6,4,8,4,5,49,1,13
U38039,60,Other,Freelancer,Android,6,1,7,6,8,27,1,10
U38040,59,Other,Professional,Android,6,3,8,4,2,43,0,3
U38041,28,Male,Business Owner,Android,10,2,7,5,6,39,6,5
U38042,21,Male,Professional,Android,5,7,6,8,6,22,3,10
U38043,36,Female,Business Owner,iOS,6,1,4,8,3,32,6,7
U38044,23,Female,Business Owner,Android,2,3,10,8,2,40,4,4
U38045,43,Male,Freelancer,iOS,8,6,4,6,4,31,2,4
U38046,36,Female,Professional,Android,8,1,10,5,8,16,1,3
U38047,25,Male,Professional,iOS,9,5,6,6,1,29,2,4
U38048,40,Male,Business Owner,Android,10,6,4,5,8,24,2,8
U38049,31,Other,Professional,Android,9,2,4,4,1,28,2,13
U38050,46,Other,Business Owner,iOS,7,7,9,4,10,41,6,2
U38051,36,Other,Student,Android,11,7,7,9,7,48,0,13
U38052,20,Other,Freelancer,iOS,7,7,8,7,3,17,4,8
U38053,41,Male,Business Owner,iOS,1,1,9,7,8,38,6,4
U38054,23,Male,Business Owner,iOS,4,4,8,7,3,44,3,5
U38055,30,Female,Student,Android,8,5,5,6,6,56,4,3
U38056,33,Other,Freelancer,iOS,4,2,7,4,7,19,0,12
U38057,47,Other,Business Owner,Android,2,0,2,9,3,37,2,12
U38058,57,Other,Professional,iOS,4,4,2,6,3,5,6,12
U38059,32,Female,Business Owner,Android,3,5,2,5,5,17,0,4
U38060,46,Male,Student,iOS,10,7,10,9,2,15,0,10
U38061,45,Female,Business Owner,Android,11,5,10,6,9,12,5,11
U38062,43,Female,Professional,Android,11,2,2,4,1,18,0,14
U38063,54,Male,Student,Android,5,4,7,5,6,18,2,8
U38064,56,Female,Freelancer,iOS,5,1,6,6,9,39,1,13
U38065,46,Female,Student,iOS,5,2,1,8,8,43,2,12
U38066,42,Female,Business Owner,Android,8,6,1,5,10,28,5,6
U38067,52,Other,Student,Android,10,6,3,9,7,54,0,7
U38068,25,Female,Professional,iOS,9,6,7,4,8,5,3,3
U38069,42,Female,Student,Android,10,3,10,8,1,55,6,14
U38070,18,Male,Student,Android,7,2,4,6,10,54,3,4
U38071,51,Male,Professional,iOS,9,2,5,5,3,40,6,3
U38072,38,Other,Freelancer,iOS,9,2,10,9,1,31,2,9
U38073,39,Other,Professional,iOS,5,3,7,5,8,36,3,9
U38074,49,Male,Business Owner,iOS,4,5,5,6,10,58,0,2
U38075,23,Male,Business Owner,iOS,4,4,1,8,9,40,3,4
U38076,47,Male,Business Owner,iOS,2,3,4,6,10,5,4,4
U38077,37,Other,Student,iOS,9,4,6,4,7,15,2,6
U38078,56,Other,Student,Android,3,7,7,6,3,41,1,8
U38079,60,Other,Business Owner,Android,11,5,7,5,8,7,3,8
U38080,20,Female,Professional,Android,2,2,5,5,6,57,5,8
U38081,41,Other,Business Owner,iOS,8,1,2,9,1,27,0,2
U38082,51,Female,Student,iOS,5,6,9,7,7,15,0,13
U38083,37,Other,Professional,Android,4,7,4,7,8,51,4,9
U38084,57,Female,Professional,iOS,9,3,10,8,7,22,2,3
U38085,43,Female,Professional,iOS,10,4,8,4,8,19,1,9
U38086,51,Other,Student,Android,12,2,10,5,5,16,2,2
U38087,50,Female,Student,Android,7,5,8,5,5,34,4,5
U38088,23,Male,Student,Android,7,7,4,5,10,45,4,2
U38089,35,Other,Freelancer,Android,11,4,9,9,1,42,6,9
U38090,35,Female,Business Owner,Android,8,5,8,7,3,5,0,5
